id_detalle,id_transaccion,id_producto,cantidad,subtotal
7179,3865,80,2,274808.54
7180,3866,37,1,242701.23
7181,3866,22,1,347027.95
7182,3866,23,1,431689.3
7183,3866,40,3,710770.35
7184,3867,33,2,301425.18
7185,3867,45,3,341877.99
7186,3868,41,2,594803.22
7187,3868,99,3,1376199.75
7188,3868,45,1,113959.33
7189,3868,79,3,419379.21
7190,3869,1,3,783916.2
7191,3869,10,1,230059.91
7192,3870,13,3,1449786.84
7193,3870,66,3,1305837.84
7194,3870,22,2,694055.9
7195,3870,37,3,728103.69
7196,3871,93,1,668142.7
7197,3871,43,2,835675.5
7198,3872,63,1,211246.74
7199,3872,34,1,144377.13
7200,3872,27,1,175464.12
7201,3873,25,1,242575.79
7202,3873,4,2,423680.44
7203,3874,27,3,526392.36
7204,3874,37,1,242701.23
7205,3875,68,2,555960.28
7206,3875,90,2,327198.34
7207,3876,29,3,775139.46
7208,3877,9,2,504889.2
7209,3878,60,2,578433.66
7210,3879,21,2,674857.32
7211,3879,70,1,367540.98
7212,3879,40,1,236923.45
7213,3879,67,2,397358.24
7214,3880,86,1,567643.44
7215,3880,19,2,596204.88
7216,3881,56,3,683092.8
7217,3881,10,1,230059.91
7218,3882,100,2,366415.58
7219,3883,1,3,783916.2
7220,3883,6,2,637785.1
7221,3883,80,3,412212.81
7222,3884,28,1,262987.26
7223,3884,31,3,946559.25
7224,3884,34,1,144377.13
7225,3884,85,3,197867.4
7226,3885,3,2,322930.6
7227,3886,19,1,298102.44
7228,3887,84,2,268394.38
7229,3887,65,2,822461.1
7230,3888,27,3,526392.36
7231,3888,1,3,783916.2
7232,3889,42,1,244993.33
7233,3889,10,3,690179.73
7234,3890,15,1,165734.73
7235,3890,31,2,631039.5
7236,3890,85,3,197867.4
7237,3890,30,3,303733.86
7238,3891,89,2,714277.78
7239,3891,86,3,1702930.32
7240,3891,1,1,261305.4
7241,3892,62,2,885239.34
7242,3892,62,2,885239.34
7243,3893,52,2,842235.6
7244,3893,18,2,952970.56
7245,3893,59,2,809838.6
7246,3893,50,3,1704581.85
7247,3894,1,3,783916.2
7248,3894,63,3,633740.22
7249,3895,91,2,614905.38
7250,3895,15,1,165734.73
7251,3895,10,1,230059.91
7252,3895,58,1,499448.01
7253,3896,48,1,140053.17
7254,3896,29,2,516759.64
7255,3896,15,3,497204.19
7256,3896,68,1,277980.14
7257,3897,57,1,435781.16
7258,3898,56,2,455395.2
7259,3899,73,3,79507.17
7260,3899,3,1,161465.3
7261,3899,3,3,484395.9
7262,3900,14,2,457068.66
7263,3900,74,2,451884.8
7264,3900,16,1,311606.04
7265,3901,15,3,497204.19
7266,3901,55,1,230181.41
7267,3901,20,3,1343868.51
7268,3901,86,2,1135286.88
7269,3902,3,3,484395.9
7270,3902,24,1,348989.2
7271,3903,43,3,1253513.25
7272,3904,38,1,296729.31
7273,3904,66,1,435279.28
7274,3904,19,1,298102.44
7275,3904,29,1,258379.82
7276,3905,10,2,460119.82
7277,3905,83,2,943740.66
7278,3905,23,2,863378.6
7279,3905,69,3,657445.44
7280,3906,92,2,194333.46
7281,3906,87,1,464934.72
7282,3906,95,1,558565.01
7283,3906,32,3,1036394.7
7284,3907,49,3,1302523.92
7285,3907,88,3,326210.22
7286,3907,40,1,236923.45
7287,3907,24,2,697978.4
7288,3908,21,2,674857.32
7289,3908,84,1,134197.19
7290,3908,72,2,1336007.96
7291,3909,81,3,1414313.49
7292,3909,25,1,242575.79
7293,3909,3,1,161465.3
7294,3910,82,3,379251.33
7295,3910,98,1,89154.81
7296,3911,94,2,792579.88
7297,3911,14,1,228534.33
7298,3912,89,3,1071416.67
7299,3912,91,1,307452.69
7300,3912,79,2,279586.14
7301,3913,37,1,242701.23
7302,3913,28,1,262987.26
7303,3914,75,2,274996.62
7304,3914,69,1,219148.48
7305,3914,98,1,89154.81
7306,3915,12,3,1340443.92
7307,3915,30,1,101244.62
7308,3915,51,2,167411.06
7309,3915,62,2,885239.34
7310,3916,16,1,311606.04
7311,3916,69,2,438296.96
7312,3917,20,2,895912.34
7313,3917,45,2,227918.66
7314,3917,58,1,499448.01
7315,3917,13,3,1449786.84
7316,3918,43,1,417837.75
7317,3918,46,2,619697.6
7318,3918,26,3,1684583.58
7319,3918,47,2,659338.18
7320,3919,54,2,165321.24
7321,3919,28,2,525974.52
7322,3919,81,2,942875.66
7323,3919,29,2,516759.64
7324,3920,6,2,637785.1
7325,3920,14,1,228534.33
7326,3920,3,1,161465.3
7327,3920,53,2,844690.16
7328,3921,96,1,184195.58
7329,3921,83,1,471870.33
7330,3921,63,3,633740.22
7331,3922,24,1,348989.2
7332,3922,36,2,712105.94
7333,3922,46,2,619697.6
7334,3922,97,2,849571.64
7335,3923,23,2,863378.6
7336,3923,94,1,396289.94
7337,3923,55,3,690544.23
7338,3923,79,3,419379.21
7339,3924,68,1,277980.14
7340,3925,87,3,1394804.16
7341,3925,76,2,977218.7
7342,3926,79,1,139793.07
7343,3926,64,3,842027.31
7344,3926,28,2,525974.52
7345,3926,5,2,201669.0
7346,3927,67,2,397358.24
7347,3927,98,1,89154.81
7348,3927,26,1,561527.86
7349,3927,46,2,619697.6
7350,3928,5,2,201669.0
7351,3928,35,1,146658.23
7352,3928,79,1,139793.07
7353,3929,95,2,1117130.02
7354,3929,58,1,499448.01
7355,3930,51,3,251116.59
7356,3930,56,3,683092.8
7357,3930,24,3,1046967.6
7358,3931,9,1,252444.6
7359,3931,20,3,1343868.51
7360,3931,52,3,1263353.4
7361,3931,18,3,1429455.84
7362,3932,34,2,288754.26
7363,3932,76,3,1465828.05
7364,3932,65,2,822461.1
7365,3932,90,2,327198.34
7366,3933,31,3,946559.25
7367,3933,77,3,775173.21
7368,3934,35,2,293316.46
7369,3934,35,3,439974.69
7370,3934,56,2,455395.2
7371,3935,79,1,139793.07
7372,3935,7,1,599973.14
7373,3936,13,3,1449786.84
7374,3936,31,2,631039.5
7375,3936,27,2,350928.24
7376,3937,60,3,867650.49
7377,3937,16,2,623212.08
7378,3938,28,1,262987.26
7379,3939,32,2,690929.8
7380,3939,88,3,326210.22
7381,3940,9,2,504889.2
7382,3940,53,1,422345.08
7383,3940,2,2,461488.28
7384,3941,89,1,357138.89
7385,3941,3,3,484395.9
7386,3942,76,3,1465828.05
7387,3942,34,2,288754.26
7388,3943,22,2,694055.9
7389,3943,100,2,366415.58
7390,3943,77,3,775173.21
7391,3943,1,2,522610.8
7392,3944,74,3,677827.2
7393,3944,70,2,735081.96
7394,3945,33,1,150712.59
7395,3945,27,2,350928.24
7396,3946,4,1,211840.22
7397,3947,3,3,484395.9
7398,3947,49,2,868349.28
7399,3947,68,1,277980.14
7400,3948,100,3,549623.37
7401,3949,57,3,1307343.48
7402,3949,38,3,890187.93
7403,3950,34,3,433131.39
7404,3950,52,2,842235.6
7405,3950,3,1,161465.3
7406,3950,18,2,952970.56
7407,3951,38,2,593458.62
7408,3951,94,1,396289.94
7409,3952,1,2,522610.8
7410,3952,68,2,555960.28
7411,3952,80,3,412212.81
7412,3952,31,2,631039.5
7413,3953,56,3,683092.8
7414,3954,4,1,211840.22
7415,3955,26,1,561527.86
7416,3956,69,1,219148.48
7417,3956,55,3,690544.23
7418,3957,35,2,293316.46
7419,3958,16,3,934818.12
7420,3959,76,3,1465828.05
7421,3960,49,1,434174.64
7422,3960,45,3,341877.99
7423,3961,55,2,460362.82
7424,3961,40,2,473846.9
7425,3961,100,3,549623.37
7426,3962,96,3,552586.74
7427,3963,60,1,289216.83
7428,3964,44,2,256075.92
7429,3965,49,3,1302523.92
7430,3965,84,3,402591.57
7431,3965,10,3,690179.73
7432,3966,10,3,690179.73
7433,3967,80,3,412212.81
7434,3968,21,2,674857.32
7435,3968,88,2,217473.48
7436,3968,37,3,728103.69
7437,3968,42,2,489986.66
7438,3969,85,2,131911.6
7439,3969,65,1,411230.55
7440,3969,75,2,274996.62
7441,3969,71,2,244193.64
7442,3970,77,2,516782.14
7443,3971,37,2,485402.46
7444,3971,62,3,1327859.01
7445,3971,49,3,1302523.92
7446,3971,15,2,331469.46
7447,3972,14,1,228534.33
7448,3973,27,3,526392.36
7449,3974,2,2,461488.28
7450,3974,22,3,1041083.85
7451,3974,37,3,728103.69
7452,3975,58,2,998896.02
7453,3975,57,3,1307343.48
7454,3975,62,3,1327859.01
7455,3975,46,3,929546.4
7456,3976,73,2,53004.78
7457,3976,75,3,412494.93
7458,3977,48,1,140053.17
7459,3978,97,2,849571.64
7460,3978,47,2,659338.18
7461,3979,69,2,438296.96
7462,3979,1,3,783916.2
7463,3979,11,2,808621.84
7464,3980,9,2,504889.2
7465,3980,45,2,227918.66
7466,3980,95,2,1117130.02
7467,3981,18,3,1429455.84
7468,3981,42,3,734979.99
7469,3981,62,2,885239.34
7470,3982,98,3,267464.43
7471,3982,29,2,516759.64
7472,3982,29,2,516759.64
7473,3983,6,3,956677.65
7474,3983,97,2,849571.64
7475,3983,34,1,144377.13
7476,3984,66,1,435279.28
7477,3984,60,3,867650.49
7478,3984,14,2,457068.66
7479,3984,20,3,1343868.51
7480,3985,44,3,384113.88
7481,3986,44,2,256075.92
7482,3987,64,3,842027.31
7483,3987,37,3,728103.69
7484,3987,53,3,1267035.24
7485,3988,68,1,277980.14
7486,3989,100,2,366415.58
7487,3989,48,3,420159.51
7488,3989,26,3,1684583.58
7489,3990,4,1,211840.22
7490,3990,49,3,1302523.92
7491,3991,94,3,1188869.82
7492,3991,16,1,311606.04
7493,3991,70,1,367540.98
7494,3991,92,3,291500.19
7495,3992,80,2,274808.54
7496,3992,38,3,890187.93
7497,3992,95,1,558565.01
7498,3993,39,2,309498.64
7499,3994,71,1,122096.82
7500,3994,11,3,1212932.76
7501,3994,53,1,422345.08
7502,3994,5,3,302503.5
7503,3995,39,2,309498.64
7504,3996,56,2,455395.2
7505,3996,20,3,1343868.51
7506,3997,24,1,348989.2
7507,3997,39,3,464247.96
7508,3997,17,2,124096.72
7509,3998,33,2,301425.18
7510,3999,93,2,1336285.4
7511,3999,9,3,757333.8
7512,4000,6,1,318892.55
7513,4001,93,1,668142.7
7514,4001,56,3,683092.8
7515,4002,2,2,461488.28
7516,4003,68,2,555960.28
7517,4003,76,2,977218.7
7518,4003,11,2,808621.84
7519,4003,15,3,497204.19
7520,4004,12,1,446814.64
7521,4004,59,1,404919.3
7522,4004,47,2,659338.18
7523,4005,41,2,594803.22
7524,4005,47,2,659338.18
7525,4005,11,3,1212932.76
7526,4005,10,2,460119.82
7527,4006,89,2,714277.78
7528,4006,51,1,83705.53
7529,4006,11,3,1212932.76
7530,4006,80,1,137404.27
7531,4007,43,3,1253513.25
7532,4007,61,3,1886138.4
7533,4008,66,3,1305837.84
7534,4008,39,1,154749.32
7535,4008,90,1,163599.17
7536,4009,98,2,178309.62
7537,4009,90,1,163599.17
7538,4010,97,1,424785.82
7539,4011,16,1,311606.04
7540,4011,74,2,451884.8
7541,4011,28,1,262987.26
7542,4012,93,2,1336285.4
7543,4012,71,2,244193.64
7544,4012,99,1,458733.25
7545,4012,92,2,194333.46
7546,4013,64,1,280675.77
7547,4013,14,2,457068.66
7548,4013,53,1,422345.08
7549,4014,4,3,635520.66
7550,4015,8,1,45489.79
7551,4016,13,2,966524.56
7552,4016,97,1,424785.82
7553,4016,96,3,552586.74
7554,4016,42,2,489986.66
7555,4017,66,2,870558.56
7556,4017,12,2,893629.28
7557,4017,28,3,788961.78
7558,4018,20,2,895912.34
7559,4018,16,3,934818.12
7560,4019,67,1,198679.12
7561,4019,30,3,303733.86
7562,4020,32,2,690929.8
7563,4021,58,1,499448.01
7564,4022,7,2,1199946.28
7565,4022,44,3,384113.88
7566,4023,42,3,734979.99
7567,4023,72,1,668003.98
7568,4023,4,1,211840.22
7569,4024,91,1,307452.69
7570,4025,100,3,549623.37
7571,4025,14,2,457068.66
7572,4025,67,1,198679.12
7573,4025,50,2,1136387.9
7574,4026,27,2,350928.24
7575,4026,73,1,26502.39
7576,4026,22,1,347027.95
7577,4027,85,3,197867.4
7578,4027,51,1,83705.53
7579,4027,45,3,341877.99
7580,4028,5,1,100834.5
7581,4028,72,2,1336007.96
7582,4028,85,1,65955.8
7583,4029,2,2,461488.28
7584,4029,100,3,549623.37
7585,4029,90,3,490797.51
7586,4030,96,3,552586.74
7587,4030,84,1,134197.19
7588,4030,64,1,280675.77
7589,4031,29,1,258379.82
7590,4031,57,1,435781.16
7591,4031,82,2,252834.22
7592,4032,94,1,396289.94
7593,4032,27,1,175464.12
7594,4033,44,1,128037.96
7595,4034,86,1,567643.44
7596,4034,72,1,668003.98
7597,4034,22,3,1041083.85
7598,4034,15,2,331469.46
7599,4035,46,2,619697.6
7600,4036,53,3,1267035.24
7601,4037,8,3,136469.37
7602,4037,37,3,728103.69
7603,4038,72,3,2004011.94
7604,4038,65,2,822461.1
7605,4038,19,3,894307.32
7606,4038,56,3,683092.8
7607,4039,73,1,26502.39
7608,4040,77,1,258391.07
7609,4040,94,1,396289.94
7610,4040,32,3,1036394.7
7611,4041,29,1,258379.82
7612,4042,8,1,45489.79
7613,4042,73,1,26502.39
7614,4042,48,3,420159.51
7615,4042,14,3,685602.99
7616,4043,46,1,309848.8
7617,4043,81,1,471437.83
7618,4044,69,1,219148.48
7619,4044,99,2,917466.5
7620,4044,61,2,1257425.6
7621,4045,62,3,1327859.01
7622,4045,8,1,45489.79
7623,4046,22,1,347027.95
7624,4046,79,2,279586.14
7625,4046,50,3,1704581.85
7626,4046,13,1,483262.28
7627,4047,10,3,690179.73
7628,4048,24,1,348989.2
7629,4048,55,3,690544.23
7630,4048,39,3,464247.96
7631,4049,70,1,367540.98
7632,4049,66,1,435279.28
7633,4050,16,3,934818.12
7634,4050,46,2,619697.6
7635,4050,24,2,697978.4
7636,4050,78,3,1076976.57
7637,4051,60,2,578433.66
7638,4051,80,1,137404.27
7639,4052,13,2,966524.56
7640,4052,19,3,894307.32
7641,4052,14,2,457068.66
7642,4052,5,1,100834.5
7643,4053,11,2,808621.84
7644,4053,45,3,341877.99
7645,4054,43,3,1253513.25
7646,4055,5,1,100834.5
7647,4056,43,1,417837.75
7648,4056,9,3,757333.8
7649,4057,78,1,358992.19
7650,4057,83,2,943740.66
7651,4057,6,2,637785.1
7652,4058,86,3,1702930.32
7653,4059,7,2,1199946.28
7654,4059,7,2,1199946.28
7655,4059,79,2,279586.14
7656,4060,62,3,1327859.01
7657,4060,5,2,201669.0
7658,4060,15,3,497204.19
7659,4060,59,2,809838.6
7660,4061,9,2,504889.2
7661,4062,88,1,108736.74
7662,4062,58,1,499448.01
7663,4062,80,2,274808.54
7664,4062,78,1,358992.19
7665,4063,88,2,217473.48
7666,4063,95,3,1675695.03
7667,4063,73,1,26502.39
7668,4063,96,3,552586.74
7669,4064,52,1,421117.8
7670,4065,36,2,712105.94
7671,4065,78,3,1076976.57
7672,4066,79,3,419379.21
7673,4066,98,2,178309.62
7674,4066,2,1,230744.14
7675,4067,98,3,267464.43
7676,4067,79,3,419379.21
7677,4068,53,2,844690.16
7678,4068,75,1,137498.31
7679,4068,19,2,596204.88
7680,4068,73,1,26502.39
7681,4069,53,2,844690.16
7682,4070,58,1,499448.01
7683,4070,45,1,113959.33
7684,4070,8,2,90979.58
7685,4071,45,2,227918.66
7686,4071,94,3,1188869.82
7687,4072,68,2,555960.28
7688,4073,18,1,476485.28
7689,4073,22,1,347027.95
7690,4073,69,1,219148.48
7691,4074,93,3,2004428.1
7692,4075,56,1,227697.6
7693,4075,73,2,53004.78
7694,4075,6,1,318892.55
7695,4075,38,1,296729.31
7696,4076,48,3,420159.51
7697,4077,8,2,90979.58
7698,4077,6,1,318892.55
7699,4078,22,3,1041083.85
7700,4079,99,1,458733.25
7701,4080,82,2,252834.22
7702,4081,42,1,244993.33
7703,4082,97,2,849571.64
7704,4082,66,3,1305837.84
7705,4082,1,2,522610.8
7706,4082,85,3,197867.4
7707,4083,83,1,471870.33
7708,4083,18,2,952970.56
7709,4084,45,2,227918.66
7710,4084,70,1,367540.98
7711,4085,91,3,922358.07
7712,4086,25,2,485151.58
7713,4086,94,2,792579.88
7714,4086,91,1,307452.69
7715,4087,55,3,690544.23
7716,4088,21,3,1012285.98
7717,4089,78,3,1076976.57
7718,4089,56,2,455395.2
7719,4090,6,2,637785.1
7720,4090,84,3,402591.57
7721,4090,23,1,431689.3
7722,4091,89,1,357138.89
7723,4092,10,3,690179.73
7724,4093,64,1,280675.77
7725,4094,41,2,594803.22
7726,4094,59,2,809838.6
7727,4094,47,1,329669.09
7728,4095,49,2,868349.28
7729,4095,74,2,451884.8
7730,4096,33,2,301425.18
7731,4096,38,2,593458.62
7732,4096,90,3,490797.51
7733,4097,41,1,297401.61
7734,4097,34,2,288754.26
7735,4097,26,2,1123055.72
7736,4098,58,3,1498344.03
7737,4098,84,2,268394.38
7738,4099,56,1,227697.6
7739,4099,85,3,197867.4
7740,4100,3,3,484395.9
7741,4100,65,1,411230.55
7742,4100,5,1,100834.5
7743,4101,5,3,302503.5
7744,4101,48,3,420159.51
7745,4102,93,2,1336285.4
7746,4102,49,1,434174.64
7747,4103,12,1,446814.64
7748,4104,94,1,396289.94
7749,4104,44,1,128037.96
7750,4104,75,3,412494.93
7751,4105,64,2,561351.54
7752,4105,88,2,217473.48
7753,4105,50,1,568193.95
7754,4106,13,2,966524.56
7755,4106,71,3,366290.46
7756,4106,66,1,435279.28
7757,4107,7,2,1199946.28
7758,4108,57,2,871562.32
7759,4108,23,1,431689.3
7760,4108,70,2,735081.96
7761,4109,66,3,1305837.84
7762,4109,22,3,1041083.85
7763,4109,75,3,412494.93
7764,4110,10,3,690179.73
7765,4110,21,1,337428.66
7766,4111,17,2,124096.72
7767,4111,47,1,329669.09
7768,4111,9,3,757333.8
7769,4111,84,2,268394.38
7770,4112,45,1,113959.33
7771,4113,77,2,516782.14
7772,4113,33,1,150712.59
7773,4114,61,1,628712.8
7774,4115,79,3,419379.21
7775,4115,76,1,488609.35
7776,4116,81,2,942875.66
7777,4116,41,2,594803.22
7778,4117,48,3,420159.51
7779,4117,20,3,1343868.51
7780,4118,76,3,1465828.05
7781,4119,61,2,1257425.6
7782,4119,66,3,1305837.84
7783,4119,43,1,417837.75
7784,4120,33,2,301425.18
7785,4120,59,3,1214757.9
7786,4121,11,2,808621.84
7787,4121,1,2,522610.8
7788,4121,5,2,201669.0
7789,4121,61,2,1257425.6
7790,4122,10,1,230059.91
7791,4122,6,2,637785.1
7792,4123,37,1,242701.23
7793,4123,48,2,280106.34
7794,4123,54,1,82660.62
7795,4123,19,3,894307.32
7796,4124,86,1,567643.44
7797,4124,22,2,694055.9
7798,4125,67,2,397358.24
7799,4125,8,3,136469.37
7800,4125,60,3,867650.49
7801,4125,10,2,460119.82
7802,4126,68,3,833940.42
7803,4126,71,1,122096.82
7804,4126,5,3,302503.5
7805,4127,38,3,890187.93
7806,4127,88,2,217473.48
7807,4128,97,3,1274357.46
7808,4129,84,1,134197.19
7809,4130,69,2,438296.96
7810,4131,71,2,244193.64
7811,4131,69,3,657445.44
7812,4131,44,3,384113.88
7813,4131,54,1,82660.62
7814,4132,33,3,452137.77
7815,4133,23,1,431689.3
7816,4134,70,2,735081.96
7817,4135,35,1,146658.23
7818,4135,65,2,822461.1
7819,4135,57,1,435781.16
7820,4135,65,1,411230.55
7821,4136,64,3,842027.31
7822,4136,32,3,1036394.7
7823,4136,64,2,561351.54
7824,4137,93,2,1336285.4
7825,4137,36,2,712105.94
7826,4137,84,1,134197.19
7827,4137,28,2,525974.52
7828,4138,12,1,446814.64
7829,4138,98,1,89154.81
7830,4138,94,1,396289.94
7831,4139,25,2,485151.58
7832,4139,16,2,623212.08
7833,4140,9,1,252444.6
7834,4140,81,1,471437.83
7835,4140,8,2,90979.58
7836,4141,34,2,288754.26
7837,4141,19,1,298102.44
7838,4142,88,3,326210.22
7839,4142,57,3,1307343.48
7840,4142,22,2,694055.9
7841,4142,5,2,201669.0
7842,4143,79,3,419379.21
7843,4143,45,1,113959.33
7844,4143,61,1,628712.8
7845,4144,71,3,366290.46
7846,4144,42,2,489986.66
7847,4145,5,2,201669.0
7848,4145,27,1,175464.12
7849,4145,43,1,417837.75
7850,4146,87,1,464934.72
7851,4147,96,3,552586.74
7852,4147,46,3,929546.4
7853,4147,49,1,434174.64
7854,4147,7,1,599973.14
7855,4148,22,3,1041083.85
7856,4148,33,2,301425.18
7857,4148,85,3,197867.4
7858,4149,76,2,977218.7
7859,4150,27,3,526392.36
7860,4150,9,3,757333.8
7861,4150,25,1,242575.79
7862,4151,42,2,489986.66
7863,4151,92,3,291500.19
7864,4151,89,1,357138.89
7865,4151,20,1,447956.17
7866,4152,37,2,485402.46
7867,4153,67,1,198679.12
7868,4154,20,1,447956.17
7869,4154,3,3,484395.9
7870,4154,17,1,62048.36
7871,4155,93,1,668142.7
7872,4155,47,2,659338.18
7873,4156,45,1,113959.33
7874,4156,4,3,635520.66
7875,4156,83,1,471870.33
7876,4157,29,2,516759.64
7877,4157,1,2,522610.8
7878,4157,97,3,1274357.46
7879,4157,50,1,568193.95
7880,4158,33,3,452137.77
7881,4158,12,3,1340443.92
7882,4158,39,3,464247.96
7883,4159,62,1,442619.67
7884,4159,36,1,356052.97
7885,4160,50,3,1704581.85
7886,4161,89,3,1071416.67
7887,4161,9,3,757333.8
7888,4161,14,3,685602.99
7889,4161,56,1,227697.6
7890,4162,26,3,1684583.58
7891,4163,10,3,690179.73
7892,4163,82,2,252834.22
7893,4163,55,2,460362.82
7894,4163,87,3,1394804.16
7895,4164,94,3,1188869.82
7896,4164,64,1,280675.77
7897,4164,33,1,150712.59
7898,4165,29,2,516759.64
7899,4165,72,2,1336007.96
7900,4166,11,1,404310.92
7901,4166,78,1,358992.19
7902,4167,18,3,1429455.84
7903,4167,34,2,288754.26
7904,4167,20,3,1343868.51
7905,4167,18,1,476485.28
7906,4168,76,1,488609.35
7907,4168,29,1,258379.82
7908,4168,4,1,211840.22
7909,4169,73,1,26502.39
7910,4169,50,1,568193.95
7911,4169,20,2,895912.34
7912,4170,49,2,868349.28
7913,4170,42,1,244993.33
7914,4171,70,3,1102622.94
7915,4171,51,1,83705.53
7916,4172,94,2,792579.88
7917,4172,61,3,1886138.4
7918,4172,10,3,690179.73
7919,4172,38,2,593458.62
7920,4173,65,2,822461.1
7921,4174,70,3,1102622.94
7922,4174,7,1,599973.14
7923,4174,42,3,734979.99
7924,4174,96,1,184195.58
7925,4175,46,1,309848.8
7926,4175,45,2,227918.66
7927,4175,68,3,833940.42
7928,4176,11,1,404310.92
7929,4176,68,3,833940.42
7930,4177,11,1,404310.92
7931,4177,6,2,637785.1
7932,4177,47,3,989007.27
7933,4177,95,3,1675695.03
7934,4178,4,3,635520.66
7935,4178,31,3,946559.25
7936,4178,70,2,735081.96
7937,4178,87,2,929869.44
7938,4179,53,1,422345.08
7939,4180,61,2,1257425.6
7940,4181,8,2,90979.58
7941,4181,69,1,219148.48
7942,4182,99,2,917466.5
7943,4182,48,2,280106.34
7944,4182,22,3,1041083.85
7945,4183,90,3,490797.51
7946,4183,33,2,301425.18
7947,4183,85,1,65955.8
7948,4184,25,2,485151.58
7949,4185,34,2,288754.26
7950,4185,1,3,783916.2
7951,4185,52,2,842235.6
7952,4185,80,1,137404.27
7953,4186,33,2,301425.18
7954,4187,62,2,885239.34
7955,4188,43,3,1253513.25
7956,4188,98,2,178309.62
7957,4188,11,2,808621.84
7958,4188,78,2,717984.38
7959,4189,88,1,108736.74
7960,4189,90,2,327198.34
7961,4189,47,3,989007.27
7962,4189,56,3,683092.8
7963,4190,11,1,404310.92
7964,4191,95,3,1675695.03
7965,4192,48,3,420159.51
7966,4192,44,1,128037.96
7967,4193,50,1,568193.95
7968,4194,9,1,252444.6
7969,4194,11,3,1212932.76
7970,4194,7,2,1199946.28
7971,4195,52,3,1263353.4
7972,4195,49,2,868349.28
7973,4196,60,2,578433.66
7974,4196,20,2,895912.34
7975,4196,70,2,735081.96
7976,4197,31,3,946559.25
7977,4197,26,3,1684583.58
7978,4198,55,3,690544.23
7979,4199,34,3,433131.39
7980,4199,57,2,871562.32
7981,4200,77,1,258391.07
7982,4200,43,2,835675.5
7983,4200,42,3,734979.99
7984,4200,84,2,268394.38
7985,4201,7,1,599973.14
7986,4201,50,2,1136387.9
7987,4201,66,3,1305837.84
7988,4201,17,2,124096.72
7989,4202,11,1,404310.92
7990,4202,72,2,1336007.96
7991,4202,78,2,717984.38
7992,4202,50,2,1136387.9
7993,4203,3,1,161465.3
7994,4203,58,2,998896.02
7995,4203,71,3,366290.46
7996,4204,60,3,867650.49
7997,4204,51,2,167411.06
7998,4204,56,1,227697.6
7999,4205,77,1,258391.07
8000,4205,35,2,293316.46
8001,4205,39,3,464247.96
8002,4205,47,2,659338.18
8003,4206,65,3,1233691.65
8004,4206,95,1,558565.01
8005,4207,43,3,1253513.25
8006,4207,26,3,1684583.58
8007,4208,34,2,288754.26
8008,4208,60,2,578433.66
8009,4208,68,1,277980.14
8010,4208,41,2,594803.22
8011,4209,69,2,438296.96
8012,4210,33,1,150712.59
8013,4210,100,2,366415.58
8014,4211,92,3,291500.19
8015,4212,38,1,296729.31
8016,4213,26,2,1123055.72
8017,4213,92,1,97166.73
8018,4213,35,2,293316.46
8019,4213,47,3,989007.27
8020,4214,44,2,256075.92
8021,4215,21,3,1012285.98
8022,4215,63,2,422493.48
8023,4215,40,2,473846.9
8024,4216,40,1,236923.45
8025,4216,17,3,186145.08
8026,4217,18,1,476485.28
8027,4217,21,1,337428.66
8028,4218,11,1,404310.92
8029,4218,94,3,1188869.82
8030,4219,98,2,178309.62
8031,4219,24,2,697978.4
8032,4220,36,1,356052.97
8033,4220,8,3,136469.37
8034,4220,79,1,139793.07
8035,4221,37,3,728103.69
8036,4222,3,2,322930.6
8037,4223,45,2,227918.66
8038,4224,58,3,1498344.03
8039,4224,5,2,201669.0
8040,4225,13,1,483262.28
8041,4225,18,2,952970.56
8042,4226,28,1,262987.26
8043,4227,7,3,1799919.42
8044,4227,17,2,124096.72
8045,4228,52,1,421117.8
8046,4228,15,1,165734.73
8047,4228,86,1,567643.44
8048,4229,42,3,734979.99
8049,4229,70,3,1102622.94
8050,4229,15,2,331469.46
8051,4229,14,3,685602.99
8052,4230,31,3,946559.25
8053,4231,84,1,134197.19
8054,4231,37,3,728103.69
8055,4231,15,1,165734.73
8056,4231,28,2,525974.52
8057,4232,1,1,261305.4
8058,4233,46,2,619697.6
8059,4233,58,1,499448.01
8060,4234,5,3,302503.5
8061,4234,53,1,422345.08
8062,4235,71,3,366290.46
8063,4235,80,3,412212.81
8064,4236,2,3,692232.42
8065,4236,14,3,685602.99
8066,4236,68,1,277980.14
8067,4236,15,2,331469.46
8068,4237,41,2,594803.22
8069,4237,74,3,677827.2
8070,4237,8,3,136469.37
8071,4238,10,1,230059.91
8072,4238,76,2,977218.7
8073,4238,97,3,1274357.46
8074,4239,34,1,144377.13
8075,4240,52,1,421117.8
8076,4240,38,1,296729.31
8077,4240,33,1,150712.59
8078,4240,29,3,775139.46
8079,4241,15,3,497204.19
8080,4241,50,3,1704581.85
8081,4241,96,3,552586.74
8082,4242,44,2,256075.92
8083,4243,82,3,379251.33
8084,4243,85,2,131911.6
8085,4243,54,3,247981.86
8086,4243,100,3,549623.37
8087,4244,18,3,1429455.84
8088,4245,70,3,1102622.94
8089,4246,77,3,775173.21
8090,4246,42,1,244993.33
8091,4247,79,2,279586.14
8092,4248,2,1,230744.14
8093,4248,96,1,184195.58
8094,4248,24,1,348989.2
8095,4249,87,1,464934.72
8096,4249,95,3,1675695.03
8097,4249,42,3,734979.99
8098,4249,79,3,419379.21
8099,4250,5,2,201669.0
8100,4250,89,2,714277.78
