id_transaccion,id_local,id_cliente,fecha_venta,monto_total,tipo_pago,cantidad_cuotas
3652,10,516,18/08/2025,2294765.45,CREDITO TIENDA,3
3653,6,9999,2025-10-09,298102.44,Credito Tienda,12
3654,12,26,18 mayo 25,1017835.82,Efectivo,1
3655,9,1577,06-03-2025,244193.64,Credito Tienda,12
3656,7,1835,2025-01-07,2266597.02,Credito Tienda,24
3657,14,1320,2025-01-13,937401.8,Credito Tienda,24
3658,4,453,18 mayo 25,2187612.51,CREDITO TIENDA,6
3659,6,1771,17/10/2025,1321472.18,Credito Tienda,24
3660,5,1258,18 mayo 25,384113.88,Debito,1
3661,16,1537,2025-05-15,3510669.74,CREDITO TIENDA,24
3662,12,1744,2025-11-12,1882580.04,Credito Tienda,6
3663,1,9999,2025-05-11,1833411.48,CREDITO TIENDA,24
3664,8,1109,23/06/2025,1116901.6, debito ,1
3665,11,1649,2025-03-20,594803.22,CREDITO TIENDA,12
3666,4,1661,2025-02-06,1181777.09,Efectivo,1
3667,3,1525,2025-05-20,990748.81,Debito,1
3668,9,9999,2025-03-01,1327859.01,Credito Tienda,3
3669,2,1780,2025-08-15,605159.04,CREDITO TIENDA,3
3670,2,577,2025-08-09,1941180.6, debito ,1
3671,11,1428,01/10/2025,594803.22,Debito,1
3672,2,1059,18 mayo 25,1289397.58,Efectivo,1
3673,6,1778,2025-02-09,2824388.83,Credito Tienda,6
3674,9,1576,08/10/2025,531391.78,Debito,1
3675,11,1216,2025-02-28,345541.94, debito ,1
3676,9,9999,2025-05-05,1701140.15,Credito Tienda,12
3677,6,673,2025-01-21,3181706.37,Efectivo,1
3678,4,96,2025-06-02,1253896.5,CREDITO TIENDA,6
3679,10,9999,2025-07-18,1316642.49,Credito Tienda,6
3680,2,1447,2025-04-21,1947584.39,Credito Tienda,12
3681,3,118,18 mayo 25,1017742.57,Credito Tienda,6
3682,16,816,18 mayo 25,3504930.99,Credito Tienda,12
3683,13,637,2025-12-28,166295.46,Efectivo,1
3684,9,1887,2025-09-20,1395956.8, debito ,1
3685,12,1056,2025-08-06,1309200.8,Credito Tienda,24
3686,6,9999,06-04-2025,1512042.5,Credito Tienda,6
3687,16,1569,07-04-2025,1681100.44, debito ,1
3688,1,1902,19/05/2025,1269475.98, debito ,1
3689,5,1930,2025-07-18,2413967.97,Debito,1
3690,8,9999,28-09-2025,2672478.92,CREDITO TIENDA,24
3691,11,9999,2025-09-18,1198101.01,CREDITO TIENDA,12
3692,7,374,2025-08-21,291500.19,Debito,1
3693,14,774,2025-05-14,969186.98, debito ,1
3694,14,748,2025-01-12,1717056.27,Debito,1
3695,16,1707,2025-08-13,475152.32,CREDITO TIENDA,3
3696,1,324,2025-08-26,1945516.82,Credito Tienda,24
3697,2,1366,2025-04-25,561351.54,Debito,1
3698,15,499,19/08/2025,1057707.4,Debito,1
3699,7,461,2025-11-11,2341694.35,Debito,1
3700,2,286,11/08/2025,815541.47,Debito,1
3701,13,9999,2025-07-22,3461215.95,Credito Tienda,12
3702,15,1699,2025-10-07,867650.49,Credito Tienda,6
3703,6,1926,2025-11-27,344019.24,Debito,1
3704,16,1700,2025-05-02,1693888.12,Debito,1
3705,2,1419,2025-01-20,690179.73,Efectivo,1
3706,4,483,2025-07-12,1403886.01,CREDITO TIENDA,6
3707,7,1540,2025-12-27,1127771.76,Debito,1
3708,6,1761,21/04/2025,298102.44,Debito,1
3709,6,1758,2025-12-26,842504.59,Debito,1
3710,5,606,2025-05-17,999536.93,Efectivo,1
3711,15,9999,12-10-2025,1687213.64, debito ,1
3712,7,999,2025-09-08,1866736.62,Efectivo,1
3713,8,1442,2025-12-19,2262575.37,Efectivo,1
3714,16,1194,2025-10-26,2235932.68, debito ,1
3715,13,1564,2025-03-24,2033514.25,Credito Tienda,3
3716,2,9999,2025-11-03,495453.62,CREDITO TIENDA,3
3717,8,1703,2025-04-05,2697632.19, debito ,1
3718,5,751,2025-01-10,356052.97, debito ,1
3719,6,760,2025-12-25,3182347.72,Credito Tienda,24
3720,6,880,2025-09-20,1700040.76,Debito,1
3721,12,1746,2025-12-13,731836.5, debito ,1
3722,12,650,2025-09-02,2029137.44,Credito Tienda,3
3723,15,38,2025-01-21,3371792.13,CREDITO TIENDA,6
3724,12,1554,2025-02-11,2901872.5,Debito,1
3725,9,1812,2025-06-04,219148.48, debito ,1
3726,12,1049,06-06-2025,1766326.38,Credito Tienda,24
3727,4,80,2025-09-06,1216587.47,Debito,1
3728,7,1705,18 mayo 25,1589872.05,Debito,1
3729,4,1860,2025-07-26,350928.24,Debito,1
3730,15,1607,18 mayo 25,1235240.85,Efectivo,1
3731,11,9999,2025-04-06,1494237.95,Efectivo,1
3732,9,1843,2025-02-05,1830442.38,CREDITO TIENDA,6
3733,3,691,2025-11-03,792406.59,CREDITO TIENDA,3
3734,16,1030,15/04/2025,2980170.41, debito ,1
3735,9,62,2025-04-13,1177010.03,CREDITO TIENDA,24
3736,2,9999,18 mayo 25,568889.61,Debito,1
3737,3,617,2025-01-03,2347577.26,Efectivo,1
3738,8,124,2025-08-11,1945856.13,Efectivo,1
3739,10,1028,2025-10-02,367540.98,Credito Tienda,3
3740,5,689,2025-03-28,1485959.93,Credito Tienda,12
3741,1,821,18 mayo 25,808621.84, debito ,1
3742,10,1984,2025-12-06,1801688.6,CREDITO TIENDA,12
3743,15,275,2025-12-17,274996.62,Debito,1
3744,2,1198,23/09/2025,225942.4, debito ,1
3745,13,9999,20/08/2025,1915365.09,CREDITO TIENDA,12
3746,13,1765,2025-07-20,2332755.65, debito ,1
3747,13,456,2025-07-09,1062317.27, debito ,1
3748,11,893,2025-05-18,137498.31, debito ,1
3749,4,1769,2025-03-11,739545.69,CREDITO TIENDA,24
3750,3,349,18 mayo 25,457315.7,Debito,1
3751,13,155,2025-12-27,3106141.48,CREDITO TIENDA,24
3752,11,579,18 mayo 25,3573545.73,Debito,1
3753,4,1575,27/01/2025,1724327.51,Credito Tienda,24
3754,2,504,2025-12-05,2101015.69,Credito Tienda,12
3755,11,1803,2025-05-15,302503.5,Credito Tienda,3
3756,3,467,2025-02-11,1649433.86,Efectivo,1
3757,12,9999,2025-10-26,659277.2,Credito Tienda,6
3758,10,9999,2025-01-23,2574015.99,Efectivo,1
3759,7,1510,2025-02-23,1354272.36,Credito Tienda,12
3760,12,1776,2025-08-27,2305957.29,Debito,1
3761,11,1716,2025-08-03,708751.48,Credito Tienda,6
3762,5,1147,18 mayo 25,2482575.27, debito ,1
3763,15,1800,2025-06-25,2241540.08, debito ,1
3764,3,859,2025-08-21,883502.52, debito ,1
3765,1,1919,2025-01-16,1158990.62,Efectivo,1
3766,16,1589,12/02/2025,792579.88, debito ,1
3767,14,1540,18 mayo 25,1988935.15, debito ,1
3768,12,1790,2025-02-05,267464.43, debito ,1
3769,10,404,01-04-2025,1456932.69, debito ,1
3770,9,297,2025-05-07,707439.12, debito ,1
3771,7,1870,2025-11-09,1773280.74,CREDITO TIENDA,12
3772,16,34,2025-08-12,1057475.94,Credito Tienda,24
3773,11,33,2025-09-16,1476666.71, debito ,1
3774,16,1809,28/04/2025,1931475.42,Credito Tienda,24
3775,3,11,2025-02-13,1328936.33,Credito Tienda,3
3776,6,1226,26/11/2025,2378217.33,Debito,1
3777,9,566,22-05-2025,387407.7, debito ,1
3778,15,1324,18 mayo 25,2066796.38,CREDITO TIENDA,12
3779,9,1379,2025-05-12,1044963.54,CREDITO TIENDA,12
3780,14,1913,2025-09-01,1236849.02,Debito,1
3781,7,9999,2025-03-23,1859738.88,Credito Tienda,6
3782,12,1095,18/04/2025,1718762.62,Debito,1
3783,4,9999,04-02-2025,552586.74,Efectivo,1
3784,5,795,2025-11-22,1185643.51,Debito,1
3785,7,1190,2025-04-16,1660986.58,Debito,1
3786,14,571,2025-02-07,2358775.31,Credito Tienda,24
3787,8,789,12-06-2025,1363248.03,CREDITO TIENDA,3
3788,8,7,2025-04-28,693736.26, debito ,1
3789,1,362,2025-05-07,1972159.63,Credito Tienda,6
3790,12,1809,2025-05-02,578130.68,Debito,1
3791,14,1915,2025-04-08,2549358.27,Efectivo,1
3792,6,848,2025-12-10,230744.14,Efectivo,1
3793,16,103,2025-04-22,2885847.56,Debito,1
3794,7,1256,08/11/2025,2309294.26,Credito Tienda,24
3795,5,779,2025-05-18,1309118.95,Efectivo,1
3796,13,634,2025-07-21,1795474.08,CREDITO TIENDA,12
3797,14,1157,2025-06-06,634536.64,Credito Tienda,24
3798,16,870,2025-03-10,980239.84, debito ,1
3799,1,1068,2025-11-24,2507437.36,Credito Tienda,3
3800,10,977,2025-02-24,968686.8,Efectivo,1
3801,8,1423,2025-10-20,911011.46, debito ,1
3802,1,1759,23-02-2025,3002370.89,Debito,1
3803,4,343,2025-05-20,1082301.65,Efectivo,1
3804,4,1263,2025-06-27,2185518.49,Debito,1
3805,1,222,2025-02-04,808621.84,Debito,1
3806,3,1675,2025-12-17,460362.82,Credito Tienda,24
3807,12,1902,2025-10-28,2134356.65, debito ,1
3808,15,69,2025-03-09,712105.94,Efectivo,1
3809,10,1705,12-10-2025,1202301.12,Debito,1
3810,15,679,2025-12-17,2181423.8,Efectivo,1
3811,13,452,10/12/2025,161465.3,Efectivo,1
3812,7,1233,19-05-2025,1879199.93,CREDITO TIENDA,6
3813,2,9999,2025-07-15,2158231.02,CREDITO TIENDA,6
3814,13,1167,2025-04-14,2063737.87,CREDITO TIENDA,6
3815,7,1886,23/11/2025,1871818.83, debito ,1
3816,16,485,2025-11-15,1829251.03, debito ,1
3817,4,9999,28-01-2025,3520721.39,Efectivo,1
3818,12,1032,04-12-2025,943616.02,Credito Tienda,6
3819,7,623,2025-10-09,2418775.5, debito ,1
3820,4,1809,2025-06-04,435279.28,Efectivo,1
3821,13,1497,2025-04-27,1135286.88,CREDITO TIENDA,6
3822,12,342,2025-08-23,1349677.86,Debito,1
3823,14,181,2025-01-02,3988270.38, debito ,1
3824,5,807,2025-05-10,552586.74,CREDITO TIENDA,24
3825,7,179,18/01/2025,4469829.71,Credito Tienda,3
3826,12,1029,2025-02-13,929546.4,Debito,1
3827,16,654,2025-06-22,1229810.76, debito ,1
3828,11,821,2025-01-08,1461139.92,CREDITO TIENDA,6
3829,15,107,13-06-2025,2565909.53,Debito,1
3830,10,1496,2025-06-26,1927316.33,Debito,1
3831,15,1922,2025-07-20,909809.96, debito ,1
3832,6,50,2025-04-06,1236057.05,CREDITO TIENDA,12
3833,10,1229,2025-09-03,561351.54,Credito Tienda,24
3834,11,83,2025-07-24,672166.78,Credito Tienda,6
3835,1,209,2025-06-21,2507939.08,Efectivo,1
3836,16,1540,21-11-2025,1901335.25,Credito Tienda,6
3837,16,1570,08-06-2025,1438100.75, debito ,1
3838,8,763,2025-08-24,977218.7,Debito,1
3839,12,632,2025-08-19,397358.24,CREDITO TIENDA,3
3840,2,1828,2025-11-18,646966.23, debito ,1
3841,13,9999,13/07/2025,1704581.85,Debito,1
3842,8,972,2025-08-23,1019847.77, debito ,1
3843,1,28,18 mayo 25,516759.64,Debito,1
3844,13,290,2025-07-17,1566976.18,Debito,1
3845,11,412,2025-07-17,2143680.87,Debito,1
3846,6,62,2025-10-04,1178127.54,CREDITO TIENDA,24
3847,12,1503,2025-03-27,1312645.33,Efectivo,1
3848,6,1617,2025-01-22,197867.4,Credito Tienda,12
3849,9,1935,2025-03-03,1230262.31,Efectivo,1
3850,7,918,2025-08-08,1784231.27,Efectivo,1
3851,2,1194,2025-01-22,743448.0,Debito,1
3852,2,1912,2025-10-16,1439986.41,CREDITO TIENDA,12
3853,9,202,2025-04-15,596037.36,Credito Tienda,3
3854,10,1517,2025-09-06,1604536.16,CREDITO TIENDA,3
3855,7,1241,2025-03-15,1231902.74,Credito Tienda,3
3856,13,1734,2025-02-27,1673327.02,Credito Tienda,24
3857,5,1151,06/02/2025,732560.57,CREDITO TIENDA,12
3858,3,1558,2025-09-06,1486364.07,Efectivo,1
3859,1,632,2025-10-12,2472190.7,CREDITO TIENDA,3
3860,15,1162,2025-05-12,1644537.65, debito ,1
3861,1,1292,2025-05-07,628712.8,Credito Tienda,3
3862,13,1164,2025-03-04,194333.46,Debito,1
3863,15,1562,2025-01-26,4462227.43, debito ,1
3864,13,24,18 mayo 25,2004984.14, debito ,1
3865,14,476,2025-11-09,1142459.03,Efectivo,1
3866,11,1118,2025-04-24,1732188.83, debito ,1
3867,11,1749,2025-12-14,643303.17, debito ,1
3868,10,1944,2025-02-05,2504341.51,CREDITO TIENDA,6
3869,8,1582,2025-02-17,1013976.11,Debito,1
3870,14,9999,2025-10-22,4177784.27,Credito Tienda,12
3871,11,1222,18 mayo 25,1503818.2,Debito,1
3872,5,1491,2025-08-20,531087.99,Debito,1
3873,13,797,04/09/2025,666256.23,Credito Tienda,24
3874,10,479,19/06/2025,769093.59,CREDITO TIENDA,12
3875,2,955,2025-11-26,883158.62,Credito Tienda,6
3876,7,9999,2025-09-27,775139.46,Efectivo,1
3877,16,460,2025-02-01,504889.2,Credito Tienda,6
3878,14,735,18 mayo 25,578433.66,Efectivo,1
3879,6,286,2025-07-03,1676679.99, debito ,1
3880,16,43,2025-08-17,1163848.32,Efectivo,1
3881,14,535,18 mayo 25,913152.71, debito ,1
3882,1,322,2025-09-02,366415.58,CREDITO TIENDA,6
3883,11,1737,10/09/2025,1833914.11, debito ,1
3884,13,1114,2025-12-17,1551791.04,Debito,1
3885,10,406,2025-08-12,322930.6,Debito,1
3886,1,18,2025-04-23,298102.44,Credito Tienda,6
3887,1,405,2025-07-27,1090855.48, debito ,1
3888,15,1083,2025-11-26,1310308.56,Credito Tienda,12
3889,10,526,2025-06-03,935173.06,Credito Tienda,3
3890,8,1743,2025-10-16,1298375.49,CREDITO TIENDA,24
3891,9,1820,2025-06-23,2678513.5,Credito Tienda,3
3892,11,1155,2025-05-04,1770478.68, debito ,1
3893,3,9999,2025-05-03,4309626.61,Debito,1
3894,1,514,2025-12-27,1417656.42,Debito,1
3895,1,812,14/06/2025,1510148.03, debito ,1
3896,16,923,21-02-2025,1431997.14,Efectivo,1
3897,15,1032,2025-10-10,435781.16, debito ,1
3898,13,454,24-03-2025,455395.2, debito ,1
3899,8,1426,2025-06-27,725368.37, debito ,1
3900,15,9999,2025-02-01,1220559.5, debito ,1
3901,4,214,18 mayo 25,3206540.99,CREDITO TIENDA,6
3902,4,822,17-10-2025,833385.1, debito ,1
3903,12,628,17-05-2025,1253513.25, debito ,1
3904,9,1909,2025-04-06,1288490.85, debito ,1
3905,11,9999,20-12-2025,2924684.52,Credito Tienda,12
3906,13,1187,2025-06-11,2254227.89,Credito Tienda,3
3907,12,546,07/02/2025,2563635.99,CREDITO TIENDA,3
3908,10,519,2025-01-10,2145062.47, debito ,1
3909,3,840,03/12/2025,1818354.58,CREDITO TIENDA,24
3910,10,1272,2025-11-27,468406.14, debito ,1
3911,4,749,08/02/2025,1021114.21,Debito,1
3912,15,1571,2025-08-01,1658455.5,Efectivo,1
3913,4,1650,2025-11-08,505688.49,Efectivo,1
3914,11,1461,18 mayo 25,583299.91,CREDITO TIENDA,3
3915,3,1050,2025-04-12,2494338.94,Credito Tienda,12
3916,8,1099,18 mayo 25,749903.0, debito ,1
3917,4,469,2025-08-14,3073065.85,Debito,1
3918,6,551,2025-03-09,3381457.11,Efectivo,1
3919,15,1520,26-01-2025,2150931.06,CREDITO TIENDA,3
3920,7,283,2025-08-13,1872474.89,CREDITO TIENDA,12
3921,3,494,23/04/2025,1289806.13,Debito,1
3922,15,903,2025-10-09,2530364.38,CREDITO TIENDA,24
3923,5,200,2025-01-24,2369591.98,Credito Tienda,24
3924,12,1737,2025-12-28,277980.14,Debito,1
3925,15,432,2025-09-24,2372022.86,Credito Tienda,3
3926,13,207,2025-11-16,1709463.9,Efectivo,1
3927,1,1551,2025-06-28,1667738.51,CREDITO TIENDA,3
3928,12,1062,2025-09-23,488120.3,Debito,1
3929,13,1127,2025-04-22,1616578.03,Credito Tienda,6
3930,8,173,2025-06-27,1981176.99, debito ,1
3931,6,218,2025-08-07,4289122.35, debito ,1
3932,7,20,2025-07-09,2904241.75,Debito,1
3933,12,948,28/11/2025,1721732.46,CREDITO TIENDA,12
3934,9,1577,2025-05-05,1188686.35,Efectivo,1
3935,12,1348,2025-07-24,739766.21,Efectivo,1
3936,5,637,2025-06-17,2431754.58,CREDITO TIENDA,12
3937,11,1006,2025-06-08,1490862.57,Efectivo,1
3938,8,1584,03/01/2025,262987.26,Debito,1
3939,1,1320,2025-01-23,1017140.02,CREDITO TIENDA,24
3940,2,1918,2025-03-09,1388722.56,CREDITO TIENDA,12
3941,15,9999,2025-12-24,841534.79,Debito,1
3942,11,9999,18/11/2025,1754582.31,Debito,1
3943,5,9999,2025-01-22,2358255.49,CREDITO TIENDA,12
3944,5,869,2025-05-13,1412909.16,Credito Tienda,24
3945,12,1955,2025-10-16,501640.83, debito ,1
3946,12,1573,2025-11-20,211840.22,Credito Tienda,3
3947,4,1828,2025-10-07,1630725.32,CREDITO TIENDA,6
3948,5,1909,2025-04-06,549623.37, debito ,1
3949,12,481,2025-08-15,2197531.41, debito ,1
3950,14,1701,21-10-2025,2389802.85,Efectivo,1
3951,3,1734,18 mayo 25,989748.56, debito ,1
3952,1,9999,2025-05-20,2121823.39,Credito Tienda,24
3953,8,1133,07-12-2025,683092.8, debito ,1
3954,11,169,2025-11-18,211840.22,CREDITO TIENDA,6
3955,15,788,2025-06-17,561527.86, debito ,1
3956,13,722,2025-09-12,909692.71, debito ,1
3957,8,1713,2025-11-26,293316.46,Debito,1
3958,6,9999,01-03-2025,934818.12,Credito Tienda,3
3959,3,9999,2025-04-23,1465828.05,Debito,1
3960,8,130,2025-10-19,776052.63,Debito,1
3961,5,1689,2025-10-19,1483833.09, debito ,1
3962,6,1129,18/12/2025,552586.74,Credito Tienda,3
3963,13,1097,2025-12-28,289216.83, debito ,1
3964,5,279,28/06/2025,256075.92,Credito Tienda,6
3965,7,1515,11-05-2025,2395295.22,Debito,1
3966,11,413,2025-11-06,690179.73,Debito,1
3967,13,132,2025-07-21,412212.81,Debito,1
3968,6,1486,2025-10-11,2110421.15,Credito Tienda,12
3969,16,991,2025-11-02,1062332.41,CREDITO TIENDA,6
3970,2,819,01-06-2025,516782.14,Efectivo,1
3971,2,139,2025-10-01,3447254.85,CREDITO TIENDA,3
3972,16,801,2025-01-12,228534.33, debito ,1
3973,7,1095,2025-04-19,526392.36,Efectivo,1
3974,14,290,2025-04-20,2230675.82, debito ,1
3975,15,785,2025-07-21,4563644.91,Debito,1
3976,7,1262,2025-12-20,465499.71,Debito,1
3977,3,1108,2025-09-24,140053.17,CREDITO TIENDA,3
3978,9,1914,11-01-2025,1508909.82,Efectivo,1
3979,16,9999,2025-03-12,2030835.0,Efectivo,1
3980,6,1165,2025-01-01,1849937.88,CREDITO TIENDA,12
3981,1,52,2025-05-07,3049675.17, debito ,1
3982,15,1433,2025-08-04,1300983.71,CREDITO TIENDA,6
3983,3,369,2025-07-05,1950626.42,Debito,1
3984,2,425,2025-05-04,3103866.94,CREDITO TIENDA,12
3985,12,1979,19/08/2025,384113.88,Efectivo,1
3986,11,1583,2025-04-19,256075.92,Credito Tienda,3
3987,11,1460,2025-04-27,2837166.24, debito ,1
3988,4,1953,2025-07-01,277980.14,Credito Tienda,24
3989,14,9999,18 mayo 25,2471158.67,CREDITO TIENDA,3
3990,12,832,2025-11-10,1514364.14,Credito Tienda,6
3991,8,1120,2025-07-20,2159517.03,Credito Tienda,12
3992,10,1987,2025-07-27,1723561.48,Debito,1
3993,7,9999,2025-07-18,309498.64,Credito Tienda,12
3994,6,14,2025-08-12,2059878.16,Efectivo,1
3995,6,9999,18 mayo 25,309498.64, debito ,1
3996,3,9999,2025-04-08,1799263.71, debito ,1
3997,3,1094,01-08-2025,937333.88,Efectivo,1
3998,10,1110,2025-06-20,301425.18, debito ,1
3999,9,518,2025-04-07,2093619.2,Efectivo,1
4000,4,9999,18 mayo 25,318892.55, debito ,1
4001,10,945,2025-08-14,1351235.5,Efectivo,1
4002,12,499,2025-11-07,461488.28,Credito Tienda,6
4003,4,1337,18 mayo 25,2839005.01,CREDITO TIENDA,6
4004,2,9999,2025-04-27,1511072.12,Efectivo,1
4005,11,1821,18 mayo 25,2927193.98,Credito Tienda,12
4006,4,1542,2025-08-10,2148320.34,CREDITO TIENDA,6
4007,16,746,2025-03-02,3139651.65,Debito,1
4008,3,96,18 mayo 25,1624186.33,Credito Tienda,12
4009,8,223,2025-01-23,341908.79,CREDITO TIENDA,24
4010,6,437,10-01-2025,424785.82,Efectivo,1
4011,7,570,2025-09-20,1026478.1,Efectivo,1
4012,13,1766,2025-02-25,2233545.75,Efectivo,1
4013,16,131,2025-08-11,1160089.51,CREDITO TIENDA,24
4014,6,1345,2025-06-03,635520.66,Efectivo,1
4015,10,571,2025-01-16,45489.79,Credito Tienda,12
4016,14,130,2025-02-17,2433883.78,Efectivo,1
4017,9,427,2025-09-13,2553149.62, debito ,1
4018,10,979,2025-11-22,1830730.46,CREDITO TIENDA,12
4019,2,877,2025-09-19,502412.98,CREDITO TIENDA,24
4020,14,770,10/09/2025,690929.8,CREDITO TIENDA,12
4021,16,168,2025-09-26,499448.01,Efectivo,1
4022,4,245,2025-01-18,1584060.16,Debito,1
4023,10,9999,2025-05-20,1614824.19,Efectivo,1
4024,1,1340,2025-03-17,307452.69,Efectivo,1
4025,9,1529,2025-11-17,2341759.05,Debito,1
4026,12,1601,2025-07-01,724458.58,CREDITO TIENDA,24
4027,3,893,2025-03-13,623450.92,Debito,1
4028,5,254,09/07/2025,1502798.26,Efectivo,1
4029,6,9999,2025-11-14,1501909.16,CREDITO TIENDA,24
4030,6,1062,2025-05-24,967459.7,CREDITO TIENDA,6
4031,2,1246,2025-01-12,946995.2,Credito Tienda,3
4032,12,1627,18 mayo 25,571754.06,CREDITO TIENDA,3
4033,14,1879,2025-11-25,128037.96,Credito Tienda,3
4034,5,923,2025-05-22,2608200.73,CREDITO TIENDA,24
4035,12,1792,2025-03-26,619697.6,CREDITO TIENDA,12
4036,10,1186,08-07-2025,1267035.24,Efectivo,1
4037,16,9999,2025-12-02,864573.06,Efectivo,1
4038,6,1659,2025-05-19,4403873.16,Debito,1
4039,14,923,2025-08-07,26502.39,Efectivo,1
4040,9,1613,2025-06-24,1691075.71,CREDITO TIENDA,6
4041,16,705,2025-06-06,258379.82,CREDITO TIENDA,6
4042,3,498,2025-01-12,1177754.68,Debito,1
4043,10,1615,2025-08-16,781286.63,Debito,1
4044,4,9999,25-11-2025,2394040.58, debito ,1
4045,2,17,2025-09-12,1373348.8,Efectivo,1
4046,15,85,14/04/2025,2814458.22, debito ,1
4047,7,1194,10-03-2025,690179.73,Debito,1
4048,13,1757,2025-11-07,1503781.39,Debito,1
4049,6,1745,2025-07-16,802820.26, debito ,1
4050,11,1206,22/09/2025,3329470.69, debito ,1
4051,1,1001,2025-10-21,715837.93,Credito Tienda,12
4052,15,650,2025-08-21,2418735.04,CREDITO TIENDA,24
4053,14,1242,10-12-2025,1150499.83,Credito Tienda,12
4054,11,634,2025-10-09,1253513.25, debito ,1
4055,15,1239,18 mayo 25,100834.5,Credito Tienda,12
4056,8,128,2025-04-05,1175171.55,Debito,1
4057,6,1311,22/10/2025,1940517.95,Credito Tienda,12
4058,14,428,2025-03-22,1702930.32,Debito,1
4059,9,1095,21/03/2025,2679478.7, debito ,1
4060,8,786,2025-04-01,2836570.8,Debito,1
4061,2,1381,2025-05-24,504889.2,Debito,1
4062,2,9999,2025-01-12,1241985.48,Debito,1
4063,7,1228,2025-10-22,2472257.64,Efectivo,1
4064,4,1211,2025-02-19,421117.8,CREDITO TIENDA,3
4065,9,130,2025-08-17,1789082.51, debito ,1
4066,15,773,18 mayo 25,828432.97, debito ,1
4067,6,1519,2025-04-24,686843.64,CREDITO TIENDA,12
4068,16,75,12/04/2025,1604895.74,CREDITO TIENDA,3
4069,5,1632,2025-12-03,844690.16,Debito,1
4070,6,1244,2025-09-23,704386.92,Credito Tienda,6
4071,12,1393,2025-01-13,1416788.48,Debito,1
4072,11,1649,2025-01-05,555960.28,CREDITO TIENDA,6
4073,5,9999,09-04-2025,1042661.71,Efectivo,1
4074,1,1724,20/11/2025,2004428.1,Debito,1
4075,13,1812,2025-04-14,896324.24,CREDITO TIENDA,6
4076,12,125,2025-05-18,420159.51,CREDITO TIENDA,6
4077,7,1248,2025-10-13,409872.13,Efectivo,1
4078,7,1905,2025-11-13,1041083.85,Efectivo,1
4079,5,1917,2025-05-03,458733.25,CREDITO TIENDA,6
4080,5,767,2025-08-01,252834.22,Credito Tienda,12
4081,16,45,2025-07-04,244993.33,Efectivo,1
4082,4,1900,2025-06-08,2875887.68,CREDITO TIENDA,12
4083,4,9999,2025-05-13,1424840.89,Debito,1
4084,15,1682,18 mayo 25,595459.64,Credito Tienda,12
4085,16,1724,2025-05-05,922358.07,Efectivo,1
4086,3,1298,28-07-2025,1585184.15,CREDITO TIENDA,3
4087,10,1181,2025-10-08,690544.23,Debito,1
4088,9,1175,2025-09-08,1012285.98,Efectivo,1
4089,11,1827,2025-02-12,1532371.77,Debito,1
4090,4,17,2025-04-26,1472065.97,CREDITO TIENDA,24
4091,4,1340,09/05/2025,357138.89,Debito,1
4092,8,1050,2025-06-24,690179.73,CREDITO TIENDA,12
4093,16,1296,18 mayo 25,280675.77,CREDITO TIENDA,24
4094,12,906,18 mayo 25,1734310.91,Credito Tienda,3
4095,4,1971,19-05-2025,1320234.08,Credito Tienda,24
4096,4,700,14-08-2025,1385681.31,Efectivo,1
4097,14,1522,18 mayo 25,1709211.59,CREDITO TIENDA,12
4098,3,824,28-07-2025,1766738.41,CREDITO TIENDA,3
4099,2,782,18 mayo 25,425565.0,Credito Tienda,6
4100,11,1071,2025-11-18,996460.95,Credito Tienda,24
4101,8,1070,2025-09-13,722663.01,Debito,1
4102,10,9999,2025-05-21,1770460.04, debito ,1
4103,2,1296,2025-04-23,446814.64,Efectivo,1
4104,8,9999,2025-07-07,936822.83,Credito Tienda,24
4105,9,851,2025-06-02,1347018.97,Credito Tienda,6
4106,13,1748,2025-02-07,1768094.3,CREDITO TIENDA,12
4107,9,1920,17/07/2025,1199946.28,Debito,1
4108,8,102,2025-11-26,2038333.58,Debito,1
4109,6,9999,2025-07-28,2759416.62,Credito Tienda,6
4110,11,1562,18 mayo 25,1027608.39,Debito,1
4111,5,103,2025-04-12,1479493.99,Efectivo,1
4112,10,9999,14-04-2025,113959.33,Credito Tienda,24
4113,10,652,2025-03-26,667494.73,Debito,1
4114,8,668,2025-02-18,628712.8,CREDITO TIENDA,12
4115,11,1098,2025-04-25,907988.56,CREDITO TIENDA,24
4116,13,790,2025-12-10,1537678.88,Credito Tienda,24
4117,8,1578,2025-08-19,1764028.02, debito ,1
4118,1,1299,2025-04-06,1465828.05,CREDITO TIENDA,3
4119,2,917,2025-11-19,2981101.19,Debito,1
4120,15,502,2025-04-04,1516183.08,CREDITO TIENDA,6
4121,6,107,2025-05-26,2790327.24,Debito,1
4122,15,948,18 mayo 25,867845.01,Credito Tienda,12
4123,9,1416,2025-02-24,1499775.51,Debito,1
4124,4,1751,2025-02-23,1261699.34,Credito Tienda,12
4125,3,44,18 mayo 25,1861597.92, debito ,1
4126,13,9999,08/10/2025,1258540.74, debito ,1
4127,11,1388,2025-08-01,1107661.41, debito ,1
4128,16,1767,2025-02-23,1274357.46,Credito Tienda,24
4129,3,1316,2025-10-22,134197.19,Debito,1
4130,15,1217,2025-05-24,438296.96, debito ,1
4131,8,764,2025-03-16,1368413.58, debito ,1
4132,4,1751,2025-08-27,452137.77, debito ,1
4133,9,887,2025-01-23,431689.3,Credito Tienda,6
